Friday,28,November,2025,12:20:49:00009-VCID:9DA46055AA8F3D19E2-7F06,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
855 412 107 AD-7F06,,MARELLI 1AVP MPSF  DG23,

,Group A:,'001,,,,Group B:,'002,,,,Group C:,'003
,,RPM,Temperature,Voltage,Bin. Bits,,RPM,Time,Battery Volts,Temperature,,RPM,Load,T.B. Angle,(no units)
,1204.98,928,57.0,0.81,00001000,1205.20,928,2.04,13.2,94.0,1204.74,928,17.7,0.4,21.0
,1205.68,896,58.0,0.81,00001000,1205.91,896,2.29,13.3,94.0,1205.44,928,19.7,0.4,25.0
,1206.36,928,58.0,0.80,00001000,1206.60,928,2.04,13.2,94.0,1206.13,960,18.9,0.4,21.0
,1207.06,896,58.0,0.81,00001000,1207.28,960,2.29,13.2,94.0,1206.83,928,18.9,0.4,21.0
,1207.75,960,57.0,0.80,00001000,1207.99,960,2.04,13.2,94.0,1207.51,928,18.1,0.4,25.0
,1208.45,928,58.0,0.81,00001000,1208.69,928,2.04,13.4,94.0,1208.22,960,18.5,0.4,21.0
,1209.16,960,58.0,0.81,00001000,1209.39,960,2.04,13.4,94.0,1208.93,896,16.9,0.4,21.0
,1209.87,960,58.0,0.81,00001000,1210.10,928,2.04,13.4,94.0,1209.62,960,18.5,0.4,21.0
,1210.56,928,58.0,0.81,00001000,1210.80,928,2.04,13.5,94.0,1210.32,928,16.9,0.4,21.0
,1211.27,960,58.0,0.81,00001000,1211.50,928,2.04,13.4,94.0,1211.05,960,16.9,0.4,21.0
,1211.98,928,58.0,0.81,00001000,1212.20,896,2.04,13.5,94.0,1211.74,928,17.3,0.0,21.0
,1212.68,960,58.0,0.81,00001000,1212.91,960,2.04,13.4,94.0,1212.44,896,17.3,0.0,21.0
,1213.38,928,58.0,0.81,00001000,1213.61,928,2.04,13.4,94.0,1213.14,928,18.5,0.0,21.0
,1214.08,928,58.0,0.81,00001000,1214.31,960,2.04,13.4,94.0,1213.85,960,16.9,0.0,21.0
,1214.79,960,58.0,0.81,00001000,1215.01,928,2.04,13.5,94.0,1214.55,960,18.5,0.0,21.0
,1215.47,928,58.0,0.81,00001000,1215.71,896,2.04,13.4,94.0,1215.23,928,17.3,0.0,21.0
,1216.16,928,58.0,0.81,00001000,1216.39,928,2.04,13.4,94.0,1215.93,960,17.7,0.0,16.0
,1216.86,864,58.0,0.81,00001000,1217.09,896,2.29,12.6,94.0,1216.63,928,18.1,0.0,16.0
,1217.57,928,58.0,0.80,00001000,1217.79,928,2.29,13.2,94.0,1217.33,864,22.5,0.4,37.0
,1218.25,960,58.0,0.81,00001000,1218.49,928,2.04,13.0,94.0,1218.02,960,17.7,0.4,21.0
,1218.95,896,58.0,0.81,00001000,1219.19,896,2.04,13.2,94.0,1218.72,928,18.9,0.4,21.0
,1219.64,928,58.0,0.80,00001000,1219.88,928,2.04,13.2,94.0,1219.42,960,18.9,0.4,21.0
,1220.35,896,58.0,0.81,00001000,1220.57,960,2.04,13.2,94.0,1220.11,896,17.7,0.4,21.0
,1221.03,928,58.0,0.81,00001000,1221.27,928,2.04,13.3,94.0,1220.79,928,18.9,0.4,21.0
,1221.73,960,58.0,0.80,00001000,1221.95,928,2.04,13.2,94.0,1221.51,896,18.9,0.4,21.0
,1222.41,928,58.0,0.81,00001000,1222.65,928,2.04,13.4,94.0,1222.17,928,18.5,0.4,21.0
,1223.10,960,58.0,0.81,00001000,1223.33,928,2.04,13.4,94.0,1222.87,960,16.9,0.4,21.0
,1223.80,928,58.0,0.81,00001000,1224.03,896,2.04,13.4,94.0,1223.56,928,17.3,0.4,21.0
,1224.50,960,58.0,0.81,00001000,1224.73,960,2.04,13.4,94.0,1224.27,928,18.5,0.4,21.0
,1225.21,960,58.0,0.81,00001000,1225.43,928,2.04,13.5,94.0,1224.98,960,17.3,0.4,21.0
,1225.89,928,58.0,0.81,00001000,1226.13,960,2.04,13.4,94.0,1225.66,896,18.5,0.4,21.0
,1226.59,928,58.0,0.81,00001000,1226.81,928,2.04,13.4,94.0,1226.37,960,18.5,0.4,21.0
,1227.27,928,58.0,0.81,00001000,1227.49,960,2.04,13.4,94.0,1227.05,928,17.3,0.4,21.0
,1227.96,960,58.0,0.81,00001000,1228.20,960,2.04,13.4,94.0,1227.72,960,18.5,0.4,21.0
,1228.66,928,58.0,0.81,00001000,1228.89,960,2.04,13.5,94.0,1228.42,896,16.9,0.4,21.0
,1229.35,928,58.0,0.81,00001000,1229.58,928,2.04,13.4,94.0,1229.13,960,18.5,0.4,21.0
,1230.04,896,58.0,0.81,00001000,1230.26,960,2.04,13.4,94.0,1229.82,928,16.5,0.4,15.0
,1230.74,928,58.0,0.81,00001000,1230.98,928,2.04,13.4,94.0,1230.50,928,18.5,0.4,19.0
,1231.44,928,58.0,0.81,00001000,1231.68,864,2.04,12.1,94.0,1231.20,896,18.5,0.4,19.0
,1232.14,896,58.0,0.80,00001000,1232.38,896,2.29,13.1,94.0,1231.91,864,20.5,0.4,37.0
,1232.84,928,58.0,0.80,00001000,1233.06,928,2.04,13.1,94.0,1232.61,960,19.3,0.4,21.0
,1233.53,896,58.0,0.81,00001000,1233.77,928,2.04,13.2,94.0,1233.29,896,17.7,0.4,21.0
,1234.23,928,58.0,0.81,00001000,1234.47,928,2.29,13.2,94.0,1234.01,928,18.5,0.4,25.0
,1234.95,896,58.0,0.81,00001000,1235.17,960,2.04,13.2,94.0,1234.71,896,18.1,0.4,25.0
,1235.64,928,58.0,0.80,00001000,1235.87,928,2.04,13.2,94.0,1235.41,960,18.1,0.4,25.0
,1236.33,928,58.0,0.80,00001000,1236.57,960,2.29,13.2,94.0,1236.10,896,18.1,0.4,25.0
,1237.02,928,58.0,0.81,00001000,1237.25,928,2.04,13.4,94.0,1236.79,960,17.3,0.4,21.0
,1237.73,928,58.0,0.81,00001000,1237.95,960,2.04,13.5,94.0,1237.49,928,18.5,0.4,21.0
,1238.41,928,58.0,0.81,00001000,1238.65,960,2.04,13.4,94.0,1238.17,960,17.3,0.0,21.0
,1239.11,928,58.0,0.81,00001000,1239.34,928,2.04,13.2,94.0,1238.88,928,16.9,0.0,21.0
,1239.82,960,58.0,0.81,00001000,1240.04,960,2.04,13.3,94.0,1239.59,928,16.9,0.0,21.0
,1240.52,928,58.0,0.81,00001000,1240.76,928,2.04,13.4,94.0,1240.28,960,18.5,0.0,21.0
,1241.20,960,58.0,0.81,00001000,1241.44,960,2.04,13.5,94.0,1240.98,928,18.5,0.4,21.0
,1241.90,928,58.0,0.81,00001000,1242.14,928,2.04,13.4,94.0,1241.68,960,17.3,0.4,21.0
,1242.62,928,58.0,0.81,00001000,1242.84,960,2.04,13.4,94.0,1242.38,928,16.9,0.4,21.0
,1243.32,960,58.0,0.81,00001000,1243.54,928,2.04,13.5,94.0,1243.08,960,18.5,0.4,21.0
,1244.00,896,58.0,0.81,00001000,1244.24,928,2.04,13.5,94.0,1243.77,928,18.5,0.4,21.0
,1244.68,928,58.0,0.81,00001000,1244.93,928,2.04,13.4,94.0,1244.46,960,17.7,0.4,16.0
,1245.38,896,58.0,0.81,00001000,1245.61,928,2.04,13.4,94.0,1245.16,928,17.7,0.4,16.0
,1246.08,896,58.0,0.81,00001000,1246.31,864,2.29,13.5,94.0,1245.84,928,16.9,0.4,16.0
,1246.77,896,58.0,0.80,00001000,1247.01,928,2.29,12.7,94.0,1246.53,896,20.1,0.4,28.0
,1247.47,896,58.0,0.80,00001000,1247.71,896,2.04,13.2,94.0,1247.24,960,19.7,0.4,21.0
,1248.17,928,58.0,0.81,00001000,1248.41,928,2.04,13.2,94.0,1247.94,928,18.9,0.4,21.0
,1248.88,896,58.0,0.81,00001000,1249.10,928,2.04,13.2,94.0,1248.65,928,18.9,0.4,21.0
,1249.57,928,58.0,0.80,00001000,1249.80,928,2.04,13.2,94.0,1249.33,928,17.7,0.4,21.0
,1250.25,928,58.0,0.81,00001000,1250.49,928,2.04,13.2,94.0,1250.03,896,18.9,0.4,21.0
,1250.95,928,58.0,0.81,00001000,1251.19,896,2.04,13.2,94.0,1250.73,928,18.9,0.4,21.0
,1251.66,960,58.0,0.81,00001000,1251.89,960,2.04,13.4,94.0,1251.43,896,18.5,0.4,21.0
,1252.36,928,58.0,0.81,00001000,1252.59,928,2.04,13.4,94.0,1252.13,960,17.3,0.4,21.0
,1253.05,896,58.0,0.81,00001000,1253.29,960,2.04,13.4,94.0,1252.82,896,16.9,0.4,21.0
,1253.74,960,58.0,0.81,00001000,1253.97,960,2.04,13.4,94.0,1253.52,960,18.1,0.4,21.0
,1254.44,928,58.0,0.81,00001000,1254.67,960,2.04,13.5,94.0,1254.20,928,16.9,0.4,21.0
,1255.13,960,58.0,0.81,00001000,1255.37,960,2.04,13.4,94.0,1254.89,960,16.9,0.4,21.0
,1255.81,928,58.0,0.81,00001000,1256.05,928,2.04,13.5,94.0,1255.59,928,18.5,0.4,21.0
,1256.52,960,58.0,0.81,00001000,1256.75,960,2.04,13.4,94.0,1256.29,960,18.1,0.4,21.0
,1257.22,928,58.0,0.81,00001000,1257.46,928,2.04,13.4,94.0,1256.98,928,16.9,0.4,21.0
,1257.92,960,58.0,0.81,00001000,1258.16,928,2.04,13.5,94.0,1257.68,896,17.7,0.4,16.0
,1258.62,928,58.0,0.81,00001000,1258.84,896,2.04,13.4,94.0,1258.40,928,17.7,0.4,16.0
,1259.32,960,58.0,0.81,00001000,1259.54,928,2.04,13.4,94.0,1259.09,896,16.5,0.4,16.0
,1260.02,928,58.0,0.81,00001000,1260.26,896,2.04,13.4,94.0,1259.78,928,16.9,0.4,16.0
,1260.70,896,58.0,0.81,00001000,1260.94,864,2.04,12.1,94.0,1260.48,928,16.5,0.4,16.0
,1261.40,896,58.0,0.80,00001000,1261.64,928,2.29,13.0,94.0,1261.18,832,19.3,0.4,31.0
,1262.12,928,58.0,0.80,00001000,1262.34,896,2.04,12.9,94.0,1261.88,960,19.3,0.4,21.0
,1262.80,928,58.0,0.81,00001000,1263.03,928,2.04,13.2,94.0,1262.56,928,17.7,0.4,21.0
,1263.49,896,58.0,0.81,00001000,1263.72,928,2.04,13.2,94.0,1263.27,928,17.7,0.4,21.0
,1264.19,928,58.0,0.80,00001000,1264.42,928,2.04,13.2,94.0,1263.96,928,18.9,0.4,21.0
,1264.90,896,58.0,0.81,00001000,1265.13,928,2.04,13.2,94.0,1264.66,928,18.9,0.4,21.0
,1265.58,960,58.0,0.80,00001000,1265.81,960,2.04,13.2,94.0,1265.35,928,18.5,0.4,27.0
,1266.29,960,58.0,0.80,00001000,1266.51,928,2.04,13.4,94.0,1266.05,960,18.5,0.4,22.0
,1266.97,960,58.0,0.81,00001000,1267.21,960,2.04,13.5,94.0,1266.73,960,18.5,0.4,22.0
,1267.67,928,58.0,0.81,00001000,1267.91,960,2.04,13.4,94.0,1267.44,960,17.3,0.4,22.0
,1268.38,928,58.0,0.81,00001000,1268.61,960,2.04,13.4,94.0,1268.14,928,18.5,0.4,22.0
,1269.07,960,58.0,0.81,00001000,1269.30,928,2.04,13.4,94.0,1268.85,992,18.5,0.4,22.0
,1269.77,896,58.0,0.81,00001000,1270.01,928,2.04,13.4,94.0,1269.53,960,17.3,0.4,22.0
,1270.45,960,58.0,0.80,00001000,1270.69,960,2.04,13.4,94.0,1270.23,960,18.5,0.4,22.0
,1271.15,928,58.0,0.81,00001000,1271.37,896,2.04,13.4,94.0,1270.93,960,17.3,0.4,22.0
,1271.85,960,58.0,0.80,00001000,1272.09,960,2.04,13.4,94.0,1271.61,960,18.5,0.4,20.0
,1272.55,928,58.0,0.81,00001000,1272.79,896,2.04,13.4,94.0,1272.31,928,16.5,0.4,18.0
,1273.26,960,58.0,0.81,00001000,1273.48,928,2.04,13.4,94.0,1273.03,896,18.1,0.4,16.0
,1273.97,928,59.0,0.81,00001000,1274.20,928,2.04,13.5,94.0,1273.72,928,17.7,0.4,16.0
,1274.66,960,58.0,0.81,00001000,1274.90,928,2.04,13.3,94.0,1274.42,896,16.5,0.4,16.0
,1275.35,832,58.0,0.81,00001000,1275.58,864,2.81,12.2,94.0,1275.13,896,17.3,0.4,21.0
,1276.05,960,59.0,0.79,00001000,1276.28,896,2.29,13.1,94.0,1275.81,928,21.3,0.4,33.0
,1276.73,928,59.0,0.81,00001000,1276.96,896,2.04,13.2,94.0,1276.50,896,17.7,0.4,21.0
,1277.42,896,59.0,0.81,00001000,1277.66,896,2.04,13.0,94.0,1277.19,928,17.7,0.4,21.0
,1278.13,928,59.0,0.80,00001000,1278.37,928,2.04,13.2,94.0,1277.89,928,18.9,0.4,21.0
,1278.84,896,59.0,0.80,00001000,1279.07,896,2.04,13.0,94.0,1278.59,928,19.3,0.4,25.0
,1279.53,960,59.0,0.80,00001000,1279.77,928,2.04,13.2,94.0,1279.31,896,18.1,0.4,23.0
,1280.24,928,59.0,0.81,00001000,1280.47,928,2.04,13.2,94.0,1280.00,928,17.7,0.4,21.0
,1280.94,960,59.0,0.81,00001000,1281.18,960,2.04,13.4,94.0,1280.70,928,18.5,0.4,21.0
,1281.63,928,59.0,0.81,00001000,1281.87,928,2.04,13.5,94.0,1281.40,960,17.3,0.4,21.0
,1282.33,928,59.0,0.81,00001000,1282.56,960,2.04,13.4,94.0,1282.10,928,16.9,0.4,21.0
,1283.04,960,59.0,0.81,00001000,1283.26,928,2.04,13.4,94.0,1282.80,960,18.5,0.4,21.0
,1283.72,928,59.0,0.81,00001000,1283.96,896,2.04,13.5,94.0,1283.48,928,17.3,0.0,21.0
,1284.42,960,59.0,0.81,00001000,1284.66,928,2.04,13.4,94.0,1284.18,960,18.5,0.4,21.0
,1285.13,928,59.0,0.81,00001000,1285.36,928,2.04,13.4,94.0,1284.90,928,18.5,0.4,21.0
,1285.82,960,59.0,0.81,00001000,1286.05,960,2.04,13.4,94.0,1285.60,896,18.5,0.4,21.0
,1286.52,928,59.0,0.81,00001000,1286.75,928,2.04,13.5,94.0,1286.29,960,17.3,0.4,21.0
,1287.22,896,59.0,0.81,00001000,1287.46,960,2.04,13.4,94.0,1286.98,896,16.9,0.4,17.0
,1287.90,928,59.0,0.81,00001000,1288.14,928,2.04,13.3,94.0,1287.68,928,16.5,0.4,16.0
,1288.62,896,59.0,0.81,00001000,1288.84,960,2.04,13.4,94.0,1288.38,896,16.5,0.4,16.0
,1289.31,928,59.0,0.81,00001000,1289.55,928,2.04,13.4,94.0,1289.08,928,18.5,0.4,21.0
,1290.01,896,59.0,0.80,00001000,1290.25,896,2.29,12.6,94.0,1289.79,864,18.1,0.4,21.0
,1290.71,928,59.0,0.79,00001000,1290.94,960,2.29,13.0,94.0,1290.49,928,20.1,0.4,29.0
,1291.41,928,59.0,0.81,00001000,1291.64,928,2.04,12.9,94.0,1291.17,960,18.9,0.4,22.0
,1292.09,896,59.0,0.80,00001000,1292.33,960,2.04,13.2,94.0,1291.86,896,17.7,0.4,22.0
,1292.80,928,59.0,0.80,00001000,1293.03,928,2.04,13.2,94.0,1292.57,960,17.7,0.4,22.0
,1293.50,896,59.0,0.80,00001000,1293.73,960,2.04,13.3,94.0,1293.27,928,17.7,0.4,22.0
,1294.21,928,59.0,0.80,00001000,1294.45,960,2.04,13.2,94.0,1293.97,960,17.7,0.4,22.0
,1294.91,928,59.0,0.81,00001000,1295.15,928,2.04,13.4,94.0,1294.67,960,18.5,0.4,22.0
,1295.60,960,59.0,0.80,00001000,1295.83,960,2.04,13.5,94.0,1295.38,928,17.3,0.4,22.0
,1296.30,960,59.0,0.81,00001000,1296.54,928,2.04,13.4,94.0,1296.06,960,17.3,0.4,22.0
,1296.98,960,59.0,0.80,00001000,1297.22,960,2.04,13.4,94.0,1296.76,928,17.3,0.4,22.0
,1297.69,960,59.0,0.80,00001000,1297.92,960,2.04,13.4,94.0,1297.46,960,18.5,0.4,22.0
,1298.39,896,59.0,0.81,00001000,1298.63,928,2.04,13.4,94.0,1298.16,928,17.3,0.4,22.0
,1299.09,960,59.0,0.80,00001000,1299.33,928,2.04,13.4,94.0,1298.86,960,18.5,0.4,22.0
,1299.79,896,59.0,0.81,00001000,1300.01,896,2.04,13.4,94.0,1299.57,928,16.5,0.4,18.0
,1300.49,960,59.0,0.81,00001000,1300.73,928,2.04,13.4,94.0,1300.25,960,17.7,0.4,18.0
,1301.19,928,59.0,0.81,00001000,1301.43,896,2.04,13.4,94.0,1300.95,928,16.5,0.4,16.0
,1301.89,928,59.0,0.81,00001000,1302.13,928,2.04,13.4,94.0,1301.67,896,17.7,0.4,16.0
,1302.59,928,59.0,0.81,00001000,1302.81,896,2.04,13.4,94.0,1302.36,928,16.5,0.4,16.0
,1303.29,928,59.0,0.81,00001000,1303.53,896,2.04,13.5,94.0,1303.05,960,17.7,0.4,16.0
,1303.98,864,59.0,0.81,00001000,1304.22,896,2.55,12.5,94.0,1303.75,832,18.5,0.4,22.0
,1304.68,928,59.0,0.79,00001000,1304.92,896,2.04,13.1,94.0,1304.46,960,20.5,0.4,23.0
,1305.40,928,59.0,0.81,00001000,1305.63,928,2.04,13.2,94.0,1305.16,864,17.7,0.0,21.0
,1306.09,928,59.0,0.80,00001000,1306.33,896,2.29,13.2,94.0,1305.86,928,18.1,0.4,25.0
,1306.80,960,59.0,0.80,00001000,1307.03,960,2.29,13.2,94.0,1306.57,896,19.3,0.4,25.0
,1307.51,960,59.0,0.80,00001000,1307.73,928,2.04,13.2,94.0,1307.27,928,18.1,0.4,25.0
,1308.19,960,59.0,0.81,00001000,1308.43,960,2.04,13.2,94.0,1307.95,896,18.9,0.4,21.0
,1308.88,928,59.0,0.81,00001000,1309.11,896,2.04,13.4,94.0,1308.65,960,18.5,0.4,21.0
,1309.59,928,59.0,0.81,00001000,1309.81,960,2.04,13.4,94.0,1309.35,928,16.9,0.4,21.0
,1310.28,928,59.0,0.81,00001000,1310.52,960,2.04,13.4,94.0,1310.05,960,17.3,0.4,21.0
,1310.98,928,59.0,0.81,00001000,1311.20,960,2.04,13.4,94.0,1310.76,928,16.9,0.4,21.0
,1311.68,960,59.0,0.81,00001000,1311.90,960,2.04,13.4,94.0,1311.45,960,18.1,0.4,21.0
,1312.36,896,59.0,0.81,00001000,1312.60,928,2.04,13.4,94.0,1312.12,960,18.5,0.4,21.0
,1313.04,960,59.0,0.81,00001000,1313.28,928,2.04,13.4,94.0,1312.82,960,18.5,0.4,21.0
,1313.75,896,59.0,0.81,00001000,1313.97,960,2.04,13.4,94.0,1313.52,928,16.9,0.4,21.0
,1314.45,960,59.0,0.80,00001000,1314.68,960,2.04,13.4,94.0,1314.21,960,16.9,0.4,21.0
,1315.15,960,60.0,0.81,00001000,1315.38,928,2.04,13.5,94.0,1314.90,928,16.9,0.4,21.0
,1315.83,928,60.0,0.81,00001000,1316.07,928,2.04,13.4,94.0,1315.60,896,17.7,0.4,16.0
,1316.54,928,59.0,0.81,00001000,1316.76,896,2.04,13.4,94.0,1316.30,928,16.5,0.4,16.0
,1317.24,928,60.0,0.81,00001000,1317.46,896,2.04,13.4,94.0,1317.00,960,16.5,0.4,16.0
,1317.92,864,60.0,0.81,00001000,1318.16,896,2.29,12.5,94.0,1317.68,832,18.5,0.4,23.0
,1318.62,928,60.0,0.79,00001000,1318.86,896,2.04,13.0,94.0,1318.40,960,20.5,0.4,24.0
,1319.34,928,60.0,0.81,00001000,1319.56,928,2.04,13.2,94.0,1319.10,896,18.9,0.4,21.0
,1320.02,928,60.0,0.80,00001000,1320.26,896,2.04,13.2,94.0,1319.78,928,17.7,0.4,21.0
,1320.72,928,60.0,0.80,00001000,1320.96,928,2.04,13.2,94.0,1320.48,928,18.9,0.4,21.0
,1321.42,896,60.0,0.80,00001000,1321.64,928,2.04,13.2,94.0,1321.20,928,17.7,0.4,21.0
,1322.11,928,60.0,0.80,00001000,1322.35,928,2.29,13.2,94.0,1321.88,960,18.1,0.4,25.0
,1322.80,928,60.0,0.80,00001000,1323.03,992,2.04,13.2,94.0,1322.57,896,18.1,0.4,25.0
,1323.51,960,60.0,0.80,00001000,1323.75,928,2.04,13.4,94.0,1323.27,960,18.5,0.4,21.0
,1324.22,928,60.0,0.81,00001000,1324.46,928,2.04,13.4,94.0,1323.98,960,16.9,0.4,21.0
,1324.93,896,60.0,0.81,00001000,1325.16,960,2.04,13.4,94.0,1324.69,928,18.5,0.4,21.0
,1325.61,928,60.0,0.80,00001000,1325.84,928,2.04,13.4,94.0,1325.38,928,17.3,0.4,21.0
,1326.32,896,60.0,0.81,00001000,1326.54,960,2.04,13.4,94.0,1326.08,928,16.9,0.4,21.0
,1327.00,960,60.0,0.80,00001000,1327.24,960,2.04,13.4,94.0,1326.77,928,17.3,0.0,21.0
,1327.70,896,60.0,0.81,00001000,1327.94,896,2.04,13.4,94.0,1327.47,928,16.9,0.4,21.0
,1328.41,960,60.0,0.80,00001000,1328.64,960,2.04,13.4,94.0,1328.18,960,17.3,0.4,21.0
,1329.11,928,60.0,0.81,00001000,1329.35,928,2.04,13.4,94.0,1328.88,928,16.9,0.4,21.0
,1329.81,960,60.0,0.80,00001000,1330.05,960,2.04,13.3,94.0,1329.59,928,16.9,0.4,21.0
,1330.52,928,60.0,0.81,00001000,1330.75,928,2.04,13.3,94.0,1330.28,960,16.5,0.4,16.0
,1331.22,896,60.0,0.81,00001000,1331.45,960,2.04,13.5,94.0,1330.98,896,16.5,0.4,16.0
,1331.91,896,60.0,0.81,00001000,1332.14,832,2.29,12.0,94.0,1331.67,928,17.7,0.4,15.0
,1332.61,928,60.0,0.80,00001000,1332.84,960,2.29,13.0,94.0,1332.38,864,22.5,0.4,35.0
,1333.32,928,60.0,0.80,00001000,1333.54,896,2.04,13.1,94.0,1333.08,960,19.3,0.4,19.0
,1334.02,928,60.0,0.81,00001000,1334.24,896,2.04,13.2,94.0,1333.78,928,18.5,0.4,19.0
,1334.70,896,60.0,0.80,00001000,1334.94,960,2.04,13.2,94.0,1334.47,896,18.5,0.4,25.0
,1335.40,928,60.0,0.80,00001000,1335.64,928,2.04,13.2,94.0,1335.17,928,19.3,0.4,25.0
,1336.12,896,60.0,0.80,00001000,1336.34,960,2.04,13.2,94.0,1335.88,928,18.1,0.4,25.0
,1336.80,960,60.0,0.80,00001000,1337.03,960,2.04,13.2,94.0,1336.56,960,18.1,0.4,25.0
,1337.50,928,60.0,0.80,00001000,1337.73,928,2.04,13.4,94.0,1337.27,960,18.5,0.4,21.0
,1338.20,960,60.0,0.80,00001000,1338.44,960,2.04,13.4,94.0,1337.97,960,16.9,0.4,21.0
,1338.89,928,60.0,0.81,00001000,1339.12,896,2.04,13.4,94.0,1338.66,960,18.1,0.4,21.0
,1339.60,928,60.0,0.80,00001000,1339.82,960,2.04,13.4,94.0,1339.36,928,18.5,0.4,21.0
,1340.29,960,60.0,0.80,00001000,1340.52,960,2.04,13.4,94.0,1340.05,960,18.5,0.4,21.0
,1340.99,928,60.0,0.81,00001000,1341.22,960,2.04,13.4,94.0,1340.75,928,16.9,0.4,21.0
,1341.69,960,60.0,0.80,00001000,1341.92,960,2.04,13.4,94.0,1341.46,960,18.1,0.4,21.0
,1342.38,928,60.0,0.81,00001000,1342.61,928,2.04,13.4,94.0,1342.14,928,18.5,0.4,21.0
,1343.09,960,60.0,0.80,00001000,1343.33,960,2.04,13.4,94.0,1342.86,928,18.5,0.4,21.0
,1343.80,928,60.0,0.81,00001000,1344.03,928,2.04,13.5,94.0,1343.57,960,16.5,0.4,16.0
,1344.50,896,60.0,0.81,00001000,1344.74,960,2.04,13.5,94.0,1344.27,896,16.5,0.4,16.0
,1345.18,928,60.0,0.80,00001000,1345.43,928,2.04,13.5,94.0,1344.96,928,17.3,0.4,21.0
,1345.89,960,60.0,0.81,00001000,1346.11,928,2.04,13.5,94.0,1345.66,896,16.2,0.4,16.0
,1346.58,896,60.0,0.81,00001000,1346.82,832,2.29,12.1,94.0,1346.34,896,16.5,0.4,19.0
,1347.27,928,60.0,0.80,00001000,1347.50,928,2.29,13.0,94.0,1347.04,864,20.9,0.4,36.0
,1347.99,896,60.0,0.80,00001000,1348.22,928,2.04,13.2,94.0,1347.75,928,17.7,0.4,19.0
,1348.69,928,60.0,0.80,00001000,1348.93,928,2.04,13.2,94.0,1348.46,896,18.1,0.4,24.0
,1349.39,896,60.0,0.80,00001000,1349.63,960,2.04,13.2,94.0,1349.15,896,18.1,0.4,25.0
,1350.08,928,60.0,0.80,00001000,1350.31,928,2.04,13.2,94.0,1349.85,928,18.1,0.4,25.0
,1350.78,896,60.0,0.80,00001000,1351.00,960,2.04,13.2,94.0,1350.55,928,18.1,0.4,25.0
,1351.48,960,60.0,0.80,00001000,1351.70,960,2.04,13.2,94.0,1351.24,928,18.1,0.4,25.0
,1352.16,928,60.0,0.80,00001000,1352.40,928,2.04,13.5,94.0,1351.92,928,16.9,0.4,21.0
,1352.84,928,60.0,0.80,00001000,1353.08,928,2.04,13.4,94.0,1352.62,960,18.1,0.4,21.0
,1353.55,896,60.0,0.81,00001000,1353.77,928,2.04,13.5,94.0,1353.32,960,18.5,0.4,21.0
,1354.24,960,60.0,0.80,00001000,1354.48,960,2.04,13.4,94.0,1354.00,960,18.1,0.4,21.0
,1354.93,928,60.0,0.81,00001000,1355.15,896,2.04,13.4,94.0,1354.71,960,16.9,0.4,21.0
,1355.63,960,60.0,0.80,00001000,1355.85,928,2.04,13.4,94.0,1355.40,960,16.9,0.4,21.0
,1356.30,896,60.0,0.80,00001000,1356.54,896,2.04,13.4,94.0,1356.07,928,18.5,0.4,21.0
,1357.00,928,60.0,0.80,00001000,1357.23,960,2.04,13.4,94.0,1356.77,960,17.3,0.4,21.0
,1357.71,960,60.0,0.80,00001000,1357.93,928,2.04,13.4,94.0,1357.47,928,16.9,0.4,21.0
,1358.38,928,60.0,0.80,00001000,1358.62,928,2.04,13.4,94.0,1358.15,960,16.9,0.4,21.0
,1359.09,928,60.0,0.81,00001000,1359.31,896,2.04,13.4,94.0,1358.85,928,16.5,0.4,16.0
,1359.77,928,60.0,0.81,00001000,1360.01,928,2.04,13.5,94.0,1359.53,960,17.7,0.4,16.0
,1360.45,896,60.0,0.81,00001000,1360.69,928,2.04,13.4,94.0,1360.23,928,16.5,0.4,16.0
,1361.16,832,60.0,0.81,00001000,1361.40,832,2.29,12.2,94.0,1360.92,896,18.9,0.4,19.0
,1361.86,960,60.0,0.79,00001000,1362.10,960,2.29,13.2,94.0,1361.62,960,21.3,0.4,34.0
,1362.56,896,60.0,0.81,00001000,1362.79,864,2.04,13.2,94.0,1362.33,928,17.3,0.4,19.0
,1363.27,928,60.0,0.80,00001000,1363.49,928,2.04,13.2,94.0,1363.03,928,19.3,0.4,24.0
,1363.96,896,60.0,0.80,00001000,1364.19,896,2.04,13.3,94.0,1363.72,896,17.7,0.4,24.0
,1364.64,928,60.0,0.80,00001000,1364.88,928,2.29,13.2,94.0,1364.42,960,18.1,0.4,24.0
,1365.34,896,60.0,0.80,00001000,1365.58,960,2.04,13.2,94.0,1365.12,928,19.3,0.4,25.0
,1366.06,960,60.0,0.80,00001000,1366.28,960,2.04,13.2,94.0,1365.82,960,19.3,0.4,25.0
,1366.75,960,60.0,0.80,00001000,1366.99,960,2.04,13.5,94.0,1366.52,960,17.3,0.4,21.0
,1367.46,960,60.0,0.81,00001000,1367.69,960,2.04,13.3,94.0,1367.22,928,16.9,0.4,21.0
,1368.15,960,60.0,0.80,00001000,1368.38,960,2.04,13.4,94.0,1367.93,960,17.3,0.4,21.0
,1368.84,896,60.0,0.80,00001000,1369.08,960,2.04,13.4,94.0,1368.61,896,16.9,0.4,21.0
,1369.55,960,60.0,0.80,00001000,1369.79,960,2.04,13.4,94.0,1369.31,960,18.1,0.0,21.0
